name,source,equip,destination,access_IP,HOP1,HOP2,HOP3,HOP4,HOP5,HOP6,HOP7,HOP8,HOP9,HOP10
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,SS_VPGW,172.28.63.148,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-04,SNSU-IPB_CORE-RT-01,SNSU-IPB-P-RT-02,SNSU-IPB_PE-RT-10,SNSU-LTE-S5-L3SW-12,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,BR_VPGW,172.28.12.28,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-04,DNSN-IPB_CORE-RT-01,SNSU-IPB_CORE-RT-03,BORM-IPB_CORE-RT-01,BORM-IPB_PPE-RT-04,BORM-vEPC-S5-SGI-02,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,DS_APGW,172.28.30.44,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-02,DNSN-IPB-P-RT-02,DNSN-IPB_PE-RT-09,DNSN-LTE-S5-L3SW-07,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,DS_PGW,172.28.126.165,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-04,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-04,DNSN-LTE-S5-L3SW-02,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,DS_APGW,172.28.138.5,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-04,DNSN-IPB-P-RT-02,DNSN-IPB_PE-RT-06,DNSN-LTE-S5-L3SW-05,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,BS_VGW,172.28.79.12,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-04,DNSN-IPB_CORE-RT-02,CNTM-IPB_CORE-RT-02,CNTM-IPB_PPE-RT-01,CNTM-PLTE-S5-SGi-02,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,DS_vSPGW,172.29.89.100,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-02,DNSN-5G-B-PUB-BL-03,DNSN-IPB-5G-B-SPGW208-LF-01,-,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,DS_HDV_VPGW,172.29.110.100,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-IPB-5G-A-HPGW231-LF-01,-,-,-,-,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,SS_SGW,172.28.50.180,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-01,SNSU-IPB_CORE-RT-04,SNSU-IPB-P-RT-04,SNSU-IPB_PE-RT-06,SNSU-LTE-S5-L3SW-05,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,DS_SGW,172.28.120.180,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-02,DNSN-IPB_CORE-RT-03,DNSN-IPB-P-RT-02,DNSN-IPB_PE-RT-03,DNSN-LTE-S5-L3SW-02,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,DS_VSPGW,172.29.89.96,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-02,DNSN-5G-B-PUB-BL-03,DNSN-IPB-5G-B-SPGW208-LF-01,-,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,SS_MME,172.28.51.4,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-02,SNSU-IPB_CORE-RT-02,SNSU-IPB-P-RT-04,SNSU-IPB_PE-RT-03,SNSU-LTE-S5-L3SW-02,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,DS_MME,172.28.121.4,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-02,DNSN-IPB_CORE-RT-01,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-07,DNSN-LTE-S5-L3SW-04,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,SS_AMF,172.29.16.4,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-04,SNSU-IPB_CORE-RT-03,SNSU-5G-CD-PUB-BL-04,SNSU-5G-C-PUB-AMF01-LF-01,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,SS_VMME,172.28.204.132,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-04,SNSU-IPB_CORE-RT-02,SNSU-NSA-S5-SGI-L3SW-02,-,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vPGW#261,DS_VMME,172.28.247.132,DNSN-5G-A-PUB-vPGW261-LF-01,DNSN-IPB-5G-A-MME71-LF-01,-,-,-,-,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,SS_MME,172.28.51.4,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-03,DNSN-IPB_CORE-RT-03,SNSU-IPB_CORE-RT-01,SNSU-IPB-P-RT-02,SNSU-IPB_PE-RT-03,SNSU-LTE-S5-L3SW-02,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_MME,172.28.121.4,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-02,DNSN-IPB_CORE-RT-01,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-08,DNSN-LTE-S5-L3SW-03,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,SS_VMME,172.28.63.4,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-02,DNSN-IPB_CORE-RT-04,SNSU-IPB_CORE-RT-04,SNSU-IPB-P-RT-04,SNSU-IPB_PE-RT-10,SNSU-LTE-S5-L3SW-11,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,BR_VMME,172.28.11.4,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-03,DNSN-IPB_CORE-RT-01,SNSU-IPB_CORE-RT-01,BORM-IPB_CORE-RT-02,BORM-IPB_PPE-RT-03,BORM-vEPC-S5-SGI-02,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,BR_OCS,172.28.14.88,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-01,DNSN-IPB_CORE-RT-02,SNSU-IPB_CORE-RT-04,BORM-IPB_CORE-RT-02,BORM-IPB_PPE-RT-03,BORM-LTE-S5-L3SW-02,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,BD_SRG,172.28.160.80,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-01,DNSN-IPB_CORE-RT-01,SNSU-IPB_CORE-RT-03,BNDG-IPB_CORE-RT-01,BNDG-NEW-IPB-PPE-RT-01,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,SS_PGW,172.28.50.228,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-04,DNSN-IPB_CORE-RT-03,SNSU-IPB_CORE-RT-03,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-03,SNSU-LTE-S5-L3SW-02,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,SS_VPGW,172.28.63.148,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-01,DNSN-IPB_CORE-RT-03,SNSU-IPB_CORE-RT-04,SNSU-IPB-P-RT-04,SNSU-IPB_PE-RT-09,SNSU-LTE-S5-L3SW-12,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,BR_VPGW,172.28.12.28,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-04,DNSN-IPB_CORE-RT-04,SNSU-IPB_CORE-RT-04,BORM-IPB_CORE-RT-01,BORM-IPB_PPE-RT-04,BORM-vEPC-S5-SGI-02,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_APGW,172.28.30.44,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-01,DNSN-IPB_CORE-RT-02,DNSN-IPB_P-RT-03,DNSN-IPB_PE-RT-09,DNSN-LTE-S5-L3SW-08,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_PGW,172.28.126.165,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-01,DNSN-IPB_CORE-RT-03,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-04,DNSN-LTE-S5-L3SW-02,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_APGW,172.28.138.5,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-01,DNSN-IPB_CORE-RT-01,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-06,DNSN-LTE-S5-L3SW-05,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,BS_VGW,172.28.79.12,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-04,DNSN-IPB_CORE-RT-02,CNTM-IPB_CORE-RT-02,CNTM-IPB_PPE-RT-02,CNTM-PLTE-S5-SGi-01,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_vSPGW,172.29.89.100,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-IPB-5G-B-SPGW208-LF-01,-,-,-,-,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_HDV_VPGW,172.29.110.100,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-01,DNSN-IPB_CORE-RT-03,DNSN-5G-A-PUB-BL-04,DNSN-IPB-5G-A-HPGW231-LF-01,-,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,SS_SGW,172.28.50.180,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-02,DNSN-IPB_CORE-RT-01,SNSU-IPB_CORE-RT-02,SNSU-IPB-P-RT-03,SNSU-IPB_PE-RT-05,SNSU-LTE-S5-L3SW-06,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_SGW,172.28.120.180,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-03,DNSN-IPB_CORE-RT-04,DNSN-IPB-P-RT-01,DNSN-IPB_PE-RT-03,DNSN-LTE-S5-L3SW-01,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_VSPGW,172.29.89.96,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-IPB-5G-B-SPGW208-LF-01,-,-,-,-,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,SS_MME,172.28.51.4,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-03,DNSN-IPB_CORE-RT-03,SNSU-IPB_CORE-RT-01,SNSU-IPB-P-RT-02,SNSU-IPB_PE-RT-03,SNSU-LTE-S5-L3SW-02,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_MME,172.28.121.4,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-02,DNSN-IPB_CORE-RT-01,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-08,DNSN-LTE-S5-L3SW-03,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,SS_AMF,172.29.16.4,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-03,DNSN-IPB_CORE-RT-04,SNSU-IPB_CORE-RT-01,SNSU-5G-CD-PUB-BL-02,SNSU-5G-C-PUB-AMF01-LF-01,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,SS_VMME,172.28.204.132,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-01,DNSN-IPB_CORE-RT-01,SNSU-IPB_CORE-RT-03,SNSU-NSA-S5-SGI-L3SW-02,-,-,-,-,-
5G_VSPGW_B-ZONE,DS_5G_VSPGW_B-ZONE,vSPGW#212,DS_VMME,172.28.247.132,DNSN-IPB-5G-B-SPGW212-LF-01,DNSN-5G-B-PUB-BL-04,DNSN-IPB_CORE-RT-04,DNSN-5G-A-PUB-BL-02,DNSN-IPB-5G-A-MME71-LF-01,-,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,SS_MME,172.28.51.4,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-04,SNSU-IPB_CORE-RT-02,SNSU-IPB-P-RT-03,SNSU-IPB_PE-RT-03,SNSU-LTE-S5-L3SW-02,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_MME,172.28.121.4,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-02,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-08,DNSN-LTE-S5-L3SW-03,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,SS_VMME,172.28.63.4,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-02,DNSN-IPB_CORE-RT-02,SNSU-IPB_CORE-RT-02,SNSU-IPB-P-RT-02,SNSU-IPB_PE-RT-10,SNSU-LTE-S5-L3SW-12,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,BR_VMME,172.28.11.4,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-04,SNSU-IPB_CORE-RT-02,BORM-IPB_CORE-RT-01,BORM-IPB_PPE-RT-04,BORM-vEPC-S5-SGI-01,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,BR_OCS,172.28.14.88,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-02,SNSU-IPB_CORE-RT-03,BORM-IPB_CORE-RT-02,BORM-IPB_PPE-RT-04,BORM-LTE-S5-L3SW-02,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,BD_SRG,172.28.160.80,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-01,SNSU-IPB_CORE-RT-03,BNDG-IPB_CORE-RT-01,BNDG-NEW-IPB-PPE-RT-01,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,SS_PGW,172.28.50.228,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-04,DNSN-IPB_CORE-RT-02,SNSU-IPB_CORE-RT-03,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-03,SNSU-LTE-S5-L3SW-02,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,SS_VPGW,172.28.63.148,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-03,SNSU-IPB_CORE-RT-01,SNSU-IPB-P-RT-02,SNSU-IPB_PE-RT-10,SNSU-LTE-S5-L3SW-11,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,BR_VPGW,172.28.12.28,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-04,DNSN-IPB_CORE-RT-03,SNSU-IPB_CORE-RT-04,BORM-IPB_CORE-RT-01,BORM-IPB_PPE-RT-04,BORM-vEPC-S5-SGI-02,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_APGW,172.28.30.44,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-04,DNSN-IPB-P-RT-01,DNSN-IPB_PE-RT-10,DNSN-LTE-S5-L3SW-08,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_PGW,172.28.126.165,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-02,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-03,DNSN-LTE-S5-L3SW-01,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_APGW,172.28.138.5,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-02,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-06,DNSN-LTE-S5-L3SW-06,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,BS_VGW,172.28.79.12,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-04,DNSN-IPB_CORE-RT-04,CNTM-IPB_CORE-RT-02,CNTM-IPB_PPE-RT-01,CNTM-PLTE-S5-SGi-01,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_vSPGW,172.29.89.100,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-03,SNSU-IPB_CORE-RT-02,SNSU-IPB-P-RT-01,SNSU-IPB_PE-RT-08,SNSU-LTE-SGI-L3SW-08,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_HDV_VPGW,172.29.110.100,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-IPB-5G-A-HPGW231-LF-01,-,-,-,-,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,SS_SGW,172.28.50.180,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-03,SNSU-IPB_CORE-RT-03,SNSU-IPB-P-RT-02,SNSU-IPB_PE-RT-06,SNSU-LTE-S5-L3SW-06,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_SGW,172.28.120.180,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-01,DNSN-IPB-P-RT-02,DNSN-IPB_PE-RT-04,DNSN-LTE-S5-L3SW-01,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_VSPGW,172.29.89.96,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-01,DNSN-5G-B-PUB-BL-02,DNSN-IPB-5G-B-SPGW208-LF-01,-,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,SS_MME,172.28.51.4,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-04,SNSU-IPB_CORE-RT-02,SNSU-IPB-P-RT-03,SNSU-IPB_PE-RT-03,SNSU-LTE-S5-L3SW-02,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_MME,172.28.121.4,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-02,DNSN-IPB_P-RT-04,DNSN-IPB_PE-RT-08,DNSN-LTE-S5-L3SW-03,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,SS_AMF,172.29.16.4,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-03,DNSN-IPB_CORE-RT-02,SNSU-IPB_CORE-RT-01,SNSU-5G-CD-PUB-BL-04,SNSU-5G-C-PUB-AMF01-LF-01,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,SS_VMME,172.28.204.132,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-5G-A-PUB-BL-01,DNSN-IPB_CORE-RT-03,SNSU-IPB_CORE-RT-02,SNSU-NSA-S5-SGI-L3SW-02,-,-,-,-,-
5G_VSPGW_A-ZONE,DS_5G_VSPGW_A-ZONE,vSPGW#217,DS_VMME,172.28.247.132,DNSN-IPB-5G-A-SPGW217-LF-01,DNSN-IPB-5G-A-MME71-LF-01,-,-,-,-,-,-,-,-
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_AMF,172.21.2.20,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_SOFCS,172.21.131.11,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_VMME,172.28.63.116,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,DS_VMME,172.28.247.132,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_VMME,172.28.204.132,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_NRF,172.21.7.14,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,BR_OCS,172.28.14.88,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,BD_SRG,172.28.160.80,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_PCF,172.21.10.201,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_MDMS,172.21.133.4,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_PGW,172.28.50.228,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,DS_PGW,172.28.126.165,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_SPGW,172.28.202.244,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,UDM,172.21.103.11,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,UDM,172.21.39.11,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,UDM,172.21.71.11,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_UPF,172.29.224.240,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,SS_HDV_UPF,172.29.236.240,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,B2B_UPF,172.29.168.100,Trace방법 확인중,,,,,,,,,
5G_SMF_C-ZONE,DS_5G_SMF_C-ZONE,SMF#051,B2B_UPF,172.29.168.236,Trace방법 확인중,,,,,,,,,
